id,url,reviewers,date,game,score
16760,/articles/2012/08/29/thirty-flights-of-loving-review,[],2012-08-29T18:59:16.000Z,Thirty Flights of Loving Review,8
16761,/articles/2014/11/25/this-war-of-mine-review,['Rob Zacny'],2014-11-25T00:42:27.000Z,This War Of Mine Review,8.4
16762,/articles/2013/04/22/thomas-was-alone-ps3vita-review,['Keza MacDonald'],2013-04-22T10:10:53.000Z,Thomas Was Alone PS3/Vita Review,8
16763,/articles/2012/07/24/thomas-was-alone-review,['Keza MacDonald'],2012-07-24T13:23:41.000Z,Thomas Was Alone Review,8
16764,/articles/2011/05/03/thor-god-of-thunder-review-4,['Richard George'],2011-05-03T22:51:00.000Z,Thor: God of Thunder Review,8
16765,/articles/2011/05/10/thor-god-of-thunder-review-3,['Richard George'],2011-05-10T18:25:00.000Z,Thor: God of Thunder Review,3
16766,/articles/2011/05/03/thor-god-of-thunder-review-5,['Richard George'],2011-05-03T19:23:00.000Z,Thor: God of Thunder Review,6
16767,/articles/2011/05/10/thor-god-of-thunder-review-2,['Richard George'],2011-05-10T18:32:00.000Z,Thor: God of Thunder Review,3
16768,/articles/2011/10/07/thor-god-of-thunder-review,['Jonathan Drake'],2011-10-07T01:02:00.000Z,Thor: God of Thunder Review,6
16769,/articles/2009/10/06/thorium-wars-review,['Lucas M. Thomas'],2009-10-06T23:55:00.000Z,Thorium Wars Review,5.5
16770,/articles/those-who-remain-review,['Tristan Ogilvie'],2020-05-28T13:00:59.000Z,Those Who Remain Review,6
16771,/articles/1999/10/16/thousand-arms,[],1999-10-16T00:00:00.000Z,Thousand Arms,8.5
16772,/articles/1999/12/07/thrasher-skate-and-destroy,['Doug Perry'],1999-12-07T01:00:00.000Z,Thrasher: Skate and Destroy,8.5
16773,/articles/2000/07/19/threads-of-fate,[],2000-07-19T00:00:00.000Z,Threads of Fate,7.7
16774,/articles/2014/12/09/threes-review,['Dan Stapleton'],2014-12-09T22:49:07.000Z,Threes Review,9.3
16775,/articles/2006/03/02/three-stooges-makin-dough,['Levi Buchanan'],2006-03-02T20:04:00.000Z,Three Stooges: Makin' Dough,7
16776,/articles/2008/08/04/threshold-review,['Levi Buchanan'],2008-08-04T19:09:00.000Z,Threshold Review,4
16777,/articles/2007/10/18/thrillville-off-the-rails-review-6,['Ryan Clements'],2007-10-18T03:38:00.000Z,Thrillville: Off the Rails Review,7.6
16778,/articles/2007/10/19/thrillville-off-the-rails-review,['Jack DeVries'],2007-10-19T00:15:00.000Z,Thrillville: Off the Rails Review,4.5
16779,/articles/2007/10/18/thrillville-off-the-rails-review-4,['Ryan Clements'],2007-10-18T04:11:00.000Z,Thrillville: Off the Rails Review,7.9
16780,/articles/2007/10/18/thrillville-off-the-rails-review-5,['Ryan Clements'],2007-10-18T03:55:00.000Z,Thrillville: Off the Rails Review,7.8
16781,/articles/2007/10/18/thrillville-off-the-rails-review-3,['Ryan Clements'],2007-10-18T04:23:00.000Z,Thrillville: Off the Rails Review,7.8
16782,/articles/2007/10/18/thrillville-off-the-rails-review-2,['Ryan Clements'],2007-10-18T04:35:00.000Z,Thrillville: Off the Rails Review,7.9
16783,/articles/2006/11/22/thrillville-review,['Ed Lewis'],2006-11-22T00:00:00.000Z,Thrillville Review,7.5
16784,/articles/2018/10/23/thronebreaker-the-witcher-tales-review,['Leana Hafer'],2018-10-23T21:27:49.000Z,Thronebreaker: The Witcher Tales Review,9.4
16785,/articles/2001/10/04/throne-of-darkness,[],2001-10-04T23:30:00.000Z,Throne of Darkness,7.5
16786,/articles/2016/10/05/thumper-vr-review,['Chloi Rad'],2016-10-05T12:00:41.000Z,Thumper Review,9
16787,/articles/2004/06/21/thunder-alley,['Craig Harris'],2004-06-21T23:40:00.000Z,Thunder Alley,2
16788,/articles/2004/08/10/thunderbirds,['Craig Harris'],2004-08-10T23:20:00.000Z,Thunderbirds,5
16789,/articles/1999/02/26/thunder-brigade,[],1999-02-26T02:00:00.000Z,Thunder Brigade,6.2
16790,/articles/1998/11/14/thunder-force-v,['Randy Nelson'],1998-11-14T02:00:00.000Z,Thunder Force V,8.5
16791,/articles/2001/10/22/thunderstrike-operation-phoenix,['David Smith'],2001-10-22T23:30:00.000Z,Thunderstrike: Operation Phoenix,7
16792,/articles/1997/06/04/thunder-truck-rally,[],1997-06-04T01:00:00.000Z,Thunder Truck Rally,7
16793,/articles/2013/05/27/thunder-wolves-review,['Scott Butterworth'],2013-05-27T16:36:48.000Z,Thunder Wolves Review,6.7
16794,/articles/ticket-to-ride-europe-15th-anniversary-edition-review,['Chris Reed'],2021-09-16T20:44:30.214Z,Ticket to Ride: Europe 15th Anniversary Edition Review,9
16795,/articles/2008/06/25/ticket-to-ride-review-2,['Nate Ahearn'],2008-06-25T00:16:00.000Z,Ticket to Ride Review,6.5
16796,/articles/2011/06/15/ticket-to-ride-review,['Audrey Drake'],2011-06-15T21:18:00.000Z,Ticket to Ride Review,8.5
16797,/articles/1997/09/05/tiger-shark,[],1997-09-05T01:00:00.000Z,Tiger Shark,6.5
16798,/articles/2002/02/19/tiger-woods-2002-review,['Ivan Sulic'],2002-02-19T08:00:00.000Z,Tiger Woods 2002 Review,8.2
16799,/articles/2002/11/06/tiger-woods-2003-review,['Ivan Sulic'],2002-11-06T08:00:00.000Z,Tiger Woods 2003 Review,9
16800,/articles/1998/11/25/tiger-woods-99,['Craig Harris'],1998-11-25T02:00:00.000Z,Tiger Woods '99,7.1
16801,/articles/1998/09/01/tiger-woods-99-3,[],1998-09-01T01:00:00.000Z,Tiger Woods '99,7.8
16802,/articles/2005/03/29/tiger-woods-pga-tour,['Fran Mirabella III'],2005-03-29T02:52:00.000Z,Tiger Woods PGA Tour,7.6
16803,/articles/2005/09/28/tiger-woods-pga-tour-06-3,['Fran Mirabella III'],2005-09-28T04:51:00.000Z,Tiger Woods PGA Tour 06,8.7
16804,/articles/2005/11/22/tiger-woods-pga-tour-06-2,['Fran Mirabella III'],2005-11-22T01:57:00.000Z,Tiger Woods PGA Tour 06,6.8
16805,/articles/2005/09/22/tiger-woods-pga-tour-06-6,['Fran Mirabella III'],2005-09-22T23:00:00.000Z,Tiger Woods PGA Tour 06,8.4
16806,/articles/2005/09/26/tiger-woods-pga-tour-06-4,['Fran Mirabella III'],2005-09-26T17:42:00.000Z,Tiger Woods PGA Tour 06,8.5
16807,/articles/2005/12/07/tiger-woods-pga-tour-06,['Levi Buchanan'],2005-12-07T00:10:00.000Z,Tiger Woods PGA Tour 06,8.4
16808,/articles/2005/09/23/tiger-woods-pga-tour-06-xbox,['Fran Mirabella III'],2005-09-23T04:53:00.000Z,Tiger Woods PGA Tour 06 [Xbox],8.4
16809,/articles/2006/10/07/tiger-woods-pga-tour-07-review-8,['Jonathan Miller'],2006-10-07T00:40:00.000Z,Tiger Woods PGA Tour 07 Review,8.5
16810,/articles/2006/10/07/tiger-woods-pga-tour-07-review-7,['Jonathan Miller'],2006-10-07T01:03:00.000Z,Tiger Woods PGA Tour 07 Review,7.5
16811,/articles/2006/10/11/tiger-woods-pga-tour-07-review-5,['Jonathan Miller'],2006-10-11T02:06:00.000Z,Tiger Woods PGA Tour 07 Review,8
16812,/articles/2007/03/14/tiger-woods-pga-tour-07-review,['Matt Casamassina'],2007-03-14T18:38:00.000Z,Tiger Woods PGA Tour 07 Review,7
16813,/articles/2006/11/16/tiger-woods-pga-tour-07-review-3,['Chris Roper'],2006-11-16T01:39:00.000Z,Tiger Woods PGA Tour 07 Review,8.3
16814,/articles/2006/10/14/tiger-woods-pga-tour-07-review-4,['Jonathan Miller'],2006-10-14T00:08:00.000Z,Tiger Woods PGA Tour 07 Review,8.5
16815,/articles/2007/02/28/tiger-woods-pga-tour-07-review-2,['Levi Buchanan'],2007-02-28T23:46:00.000Z,Tiger Woods PGA Tour 07 Review,7.5
16816,/articles/2006/10/07/tiger-woods-pga-tour-07-review-6,['Jonathan Miller'],2006-10-07T01:07:00.000Z,Tiger Woods PGA Tour 07 Review,8.5
16817,/articles/2007/08/28/tiger-woods-pga-tour-08-review-6,[],2007-08-28T18:11:00.000Z,Tiger Woods PGA Tour 08 Review,8.5
16818,/articles/2007/09/13/tiger-woods-pga-tour-08-review,['Chris Roper'],2007-09-13T23:48:00.000Z,Tiger Woods PGA Tour 08 Review,7.5
16819,/articles/2007/08/28/tiger-woods-pga-tour-08-review-4,['Craig Harris'],2007-08-28T20:11:00.000Z,Tiger Woods PGA Tour 08 Review,8.3
16820,/articles/2007/09/07/tiger-woods-pga-tour-08-review-2,['Chris Roper'],2007-09-07T22:55:00.000Z,Tiger Woods PGA Tour 08 Review,6.7
16821,/articles/2007/08/28/tiger-woods-pga-tour-08-review-3,[],2007-08-28T21:25:00.000Z,Tiger Woods PGA Tour 08 Review,7.1
16822,/articles/2007/08/28/tiger-woods-pga-tour-08-review-5,[],2007-08-28T19:17:00.000Z,Tiger Woods PGA Tour 08 Review,8.5
16823,/articles/2008/08/27/tiger-woods-pga-tour-09-all-play-review,['Matt Casamassina'],2008-08-27T21:33:00.000Z,Tiger Woods PGA Tour 09 All-Play Review,8.3
16824,/articles/2008/08/28/tiger-woods-pga-tour-09-review-3,['Nate Ahearn'],2008-08-28T16:36:00.000Z,Tiger Woods PGA Tour 09 Review,8.1
16825,/articles/2008/10/16/tiger-woods-pga-tour-09-review-4,['Nate Ahearn'],2008-10-16T23:30:00.000Z,Tiger Woods PGA Tour 09 Review,6
16826,/articles/2008/08/28/tiger-woods-pga-tour-09-review-2,['Nate Ahearn'],2008-08-28T17:25:00.000Z,Tiger Woods PGA Tour 09 Review,8.1
16827,/articles/2008/08/29/tiger-woods-pga-tour-09-review,['Chris Roper'],2008-08-29T23:00:00.000Z,Tiger Woods PGA Tour 09 Review,5.2
16828,/articles/2009/06/09/tiger-woods-pga-tour-10-review-4,['Nate Ahearn'],2009-06-09T22:26:00.000Z,Tiger Woods PGA Tour 10 Review,8.3
16829,/articles/2009/06/09/tiger-woods-pga-tour-10-review-6,['Matt Casamassina'],2009-06-09T17:27:00.000Z,Tiger Woods PGA Tour 10 Review,9
16830,/articles/2009/06/09/tiger-woods-pga-tour-10-review-3,['Matt Casamassina'],2009-06-09T23:28:00.000Z,Tiger Woods PGA Tour 10 Review,9
16831,/articles/2009/06/09/tiger-woods-pga-tour-10-review-5,['Nate Ahearn'],2009-06-09T22:08:00.000Z,Tiger Woods PGA Tour 10 Review,8.3
16832,/articles/2009/06/19/tiger-woods-pga-tour-10-review,['Nate Ahearn'],2009-06-19T23:42:00.000Z,Tiger Woods PGA Tour 10 Review,5
16833,/articles/2009/06/17/tiger-woods-pga-tour-10-review-2,['Nate Ahearn'],2009-06-17T17:38:00.000Z,Tiger Woods PGA Tour 10 Review,8.1
16834,/articles/2010/06/09/tiger-woods-pga-tour-11-review-3,['Nate Ahearn'],2010-06-09T00:35:00.000Z,Tiger Woods PGA Tour 11 Review,8.5
16835,/articles/2010/06/09/tiger-woods-pga-tour-11-review-2,['Nate Ahearn'],2010-06-09T00:35:00.000Z,Tiger Woods PGA Tour 11 Review,8.5
16836,/articles/2010/06/10/tiger-woods-pga-tour-11-review,['Craig Harris'],2010-06-10T00:00:00.000Z,Tiger Woods PGA Tour 11 Review,9
16837,/articles/2011/03/30/tiger-woods-pga-tour-12-iphone-review,['Levi Buchanan'],2011-03-30T22:36:00.000Z,Tiger Woods PGA Tour 12 iPhone Review,8
16838,/articles/2011/03/29/tiger-woods-pga-tour-12-the-masters-review,['Jack DeVries'],2011-03-29T07:01:00.000Z,Tiger Woods PGA Tour 12: The Masters Review,8
16839,/articles/2012/03/27/tiger-woods-pga-tour-13-review,['Mitch Dyer'],2012-03-27T07:00:00.000Z,Tiger Woods PGA Tour 13 Review,6.5
16840,/articles/2012/04/02/tiger-woods-pga-tour-13-review-2,['Mitch Dyer'],2012-04-02T15:40:00.000Z,Tiger Woods PGA Tour 13 Review,6.5
16841,/articles/2013/04/04/tiger-woods-pga-tour-14-review,['Jack DeVries'],2013-04-04T00:38:03.000Z,Tiger Woods PGA Tour 14 Review,8
16842,/articles/2000/01/26/tiger-woods-pga-tour-2000-4,['Sam Bishop'],2000-01-26T01:00:00.000Z,Tiger Woods PGA Tour 2000,6
16843,/articles/2000/02/17/tiger-woods-pga-tour-2000-2,['Craig Harris'],2000-02-17T01:00:00.000Z,Tiger Woods PGA Tour 2000,3
16844,/articles/2000/12/07/tiger-woods-pga-tour-2001,[],2000-12-07T01:00:00.000Z,Tiger Woods PGA Tour 2001,7.5
16845,/articles/2001/03/01/tiger-woods-pga-tour-2001-2,['David Smith'],2001-03-01T00:30:00.000Z,Tiger Woods PGA Tour 2001,7.8
16846,/articles/2002/02/27/tiger-woods-pga-tour-2002-review,['David Smith'],2002-02-27T08:00:00.000Z,Tiger Woods PGA Tour 2002 Review,8
16847,/articles/2002/10/24/tiger-woods-pga-tour-2003-2,[],2002-10-24T07:00:00.000Z,Tiger Woods PGA Tour 2003,8.9
16848,/articles/2002/10/28/tiger-woods-pga-tour-2003,['Matt Casamassina'],2002-10-28T08:00:00.000Z,Tiger Woods PGA Tour 2003,8.9
16849,/articles/2002/10/25/tiger-woods-pga-tour-2003-review,[],2002-10-25T07:00:00.000Z,Tiger Woods PGA Tour 2003 Review,8.5
16850,/articles/2003/11/07/tiger-woods-pga-tour-2004,[],2003-11-07T01:40:00.000Z,Tiger Woods PGA Tour 2004,8
16851,/articles/2003/09/22/tiger-woods-pga-tour-2004-3,['Fran Mirabella III'],2003-09-22T22:09:00.000Z,Tiger Woods PGA Tour 2004,9
16852,/articles/2003/09/24/tiger-woods-pga-tour-2004-2,['Fran Mirabella III'],2003-09-24T06:04:00.000Z,Tiger Woods PGA Tour 2004,9
16853,/articles/2003/09/22/tiger-woods-pga-tour-2004-4,['Fran Mirabella III'],2003-09-22T21:55:00.000Z,Tiger Woods PGA Tour 2004,9.1
16854,/articles/2003/09/22/tiger-woods-pga-tour-2004-5,['Fran Mirabella III'],2003-09-22T18:32:00.000Z,Tiger Woods PGA Tour 2004,9
16855,/articles/2004/01/28/tiger-woods-pga-tour-2004-9,['Levi Buchanan'],2004-01-28T06:39:00.000Z,Tiger Woods PGA TOUR 2004,8.5
16856,/articles/2004/09/27/tiger-woods-pga-tour-2005,[],2004-09-27T23:45:00.000Z,Tiger Woods PGA Tour 2005,9
16857,/articles/2004/09/22/tiger-woods-pga-tour-2005-2,['Fran Mirabella III'],2004-09-22T17:39:00.000Z,Tiger Woods PGA Tour 2005,9
16858,/articles/2004/09/21/tiger-woods-pga-tour-2005-3,['Fran Mirabella III'],2004-09-21T14:15:00.000Z,Tiger Woods PGA Tour 2005,9
16859,/articles/2004/09/21/tiger-woods-pga-tour-2005-4,[],2004-09-21T10:15:00.000Z,Tiger Woods PGA Tour 2005,9
16860,/articles/2002/05/13/tiger-woods-pga-tour-golf-2,['Craig Harris'],2002-05-13T07:00:00.000Z,Tiger Woods PGA Tour Golf,6
16861,/articles/2000/12/06/tiger-woods-pga-tour-golf-3,['David Zdyrko'],2000-12-06T01:00:00.000Z,Tiger Woods PGA Tour Golf,6.7
16862,/articles/2004/12/17/tiger-woods-pga-tour-golf,['Craig Harris'],2004-12-17T02:24:00.000Z,Tiger Woods PGA Tour Golf,6
16863,/articles/2009/05/01/tiger-woods-pga-tour-iphone-review,['Levi Buchanan'],2009-05-01T22:32:00.000Z,Tiger Woods PGA Tour iPhone Review,8.5
16864,/articles/2000/11/11/tiggers-honey-hunt,['Nix'],2000-11-11T01:00:00.000Z,Tigger's Honey Hunt,6.5
16865,/articles/2009/01/07/tiki-towers-review,['Daemon Hatfield'],2009-01-07T23:19:00.000Z,Tiki Towers Review,7.3
16866,/articles/2006/10/06/tim-burtons-nightmare-before-christmas-review,['Levi Buchanan'],2006-10-06T20:56:00.000Z,Tim Burton's Nightmare Before Christmas Review,6
16867,/articles/2005/10/07/tim-burtons-the-nightmare-before-christmas-oogies-revenge,['Ivan Sulic'],2005-10-07T00:36:00.000Z,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,6
16868,/articles/2005/10/06/tim-burtons-the-nightmare-before-christmas-oogies-revenge-2,['Ivan Sulic'],2005-10-06T22:14:00.000Z,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,6
16869,/articles/2007/06/21/time-ace-review,['Craig Harris'],2007-06-21T01:46:00.000Z,Time Ace Review,5.9
16870,/articles/2013/07/11/time-and-eternity-review,['Vince Ingenito'],2013-07-11T00:32:04.000Z,Time and Eternity Review,5.6
16871,/articles/1997/11/12/time-crisis,[],1997-11-12T01:00:00.000Z,Time Crisis,8
16872,/articles/2010/09/15/time-crisis-2nd-strike-iphone-review,['Levi Buchanan'],2010-09-15T23:00:00.000Z,Time Crisis 2nd Strike iPhone Review,5.5
16873,/articles/2003/10/21/time-crisis-3,['Ed Lewis'],2003-10-21T23:26:00.000Z,Time Crisis 3,8.4
16874,/articles/2008/04/23/time-crisis-4-au-review,['Patrick Kolan'],2008-04-23T04:46:00.000Z,Time Crisis 4 AU Review,6.8
16875,/articles/2007/11/20/time-crisis-4-review,['Jeff Haynes'],2007-11-20T00:53:00.000Z,Time Crisis 4 Review,8
16876,/articles/2004/10/12/time-crisis-crisis-zone,['Ivan Sulic'],2004-10-12T01:49:00.000Z,Time Crisis: Crisis Zone,5
16877,/articles/2001/10/02/time-crisis-ii,['Doug Perry'],2001-10-02T23:30:00.000Z,Time Crisis II,8.7
16878,/articles/2006/01/12/time-crisis-mobile,['Levi Buchanan'],2006-01-12T20:44:00.000Z,Time Crisis Mobile,8
16879,/articles/2001/06/19/time-crisis-project-titan,['Doug Perry'],2001-06-19T23:30:00.000Z,Time Crisis: Project Titan,8.5
16880,/articles/2010/10/26/time-crisis-razing-storm-review,['Ryan Clements'],2010-10-26T00:14:00.000Z,Time Crisis: Razing Storm Review,4
16881,/articles/2009/02/04/time-crisis-strike-iphone-review,['Levi Buchanan'],2009-02-04T21:28:00.000Z,Time Crisis Strike iPhone Review,7.2
16882,/articles/2008/12/12/time-hollow-review,['Matt Casamassina'],2008-12-12T00:08:00.000Z,Time Hollow Review,7
16883,/articles/2000/11/23/timeline,[],2000-11-23T01:00:00.000Z,Timeline,3.8
16884,/articles/2005/01/04/time-of-defiance-review,[],2005-01-04T01:22:00.000Z,Time of Defiance Review,8.3
16885,/articles/2000/08/31/time-out-games,[],2000-08-31T00:00:00.000Z,Time Out Games,4.9
16886,/articles/2006/08/31/time-pilot-review,[],2006-08-31T00:07:00.000Z,Time Pilot Review,5
16887,/articles/2007/10/24/timeshift-au-review,['Cam Shea'],2007-10-24T23:30:00.000Z,TimeShift AU Review,8.5
16888,/articles/2007/11/27/timeshift-review,['Erik Brudvig'],2007-11-27T20:27:00.000Z,TimeShift Review,7.6
16889,/articles/2007/10/30/timeshift-review-2,['Erik Brudvig'],2007-10-30T22:31:00.000Z,TimeShift Review,7.6
16890,/articles/2007/10/30/timeshift-review-3,['Erik Brudvig'],2007-10-30T19:20:00.000Z,TimeShift Review,7.6
16891,/articles/1998/09/04/timeshock-pro-pinball,['Craig Harris'],1998-09-04T01:00:00.000Z,Timeshock! Pro-Pinball,5
16892,/articles/2000/10/24/timesplitters,['Doug Perry'],2000-10-24T07:00:00.000Z,TimeSplitters,8.6
16893,/articles/2002/10/11/timesplitters-2,['Matt Casamassina'],2002-10-11T07:00:00.000Z,TimeSplitters 2,9.1
16894,/articles/2002/10/07/timesplitters-2-2,[],2002-10-07T07:00:00.000Z,TimeSplitters 2,9.1
16895,/articles/2005/03/19/timesplitters-future-perfect,[],2005-03-19T02:54:00.000Z,TimeSplitters Future Perfect,8.8
16896,/articles/2005/03/18/timesplitters-future-perfect-2,[],2005-03-18T16:44:00.000Z,TimeSplitters Future Perfect,9
16897,/articles/2000/04/06/time-stalkers-aka-climax-landers,[],2000-04-06T00:00:00.000Z,Time Stalkers (aka Climax Landers),6.5
16898,/articles/2008/03/03/time-traveler-review,['Levi Buchanan'],2008-03-03T23:20:00.000Z,Time Traveler Review,3
16899,/articles/2005/05/12/tin-soldiers-julius-caesar,['Steve Butts'],2005-05-12T22:05:00.000Z,Tin Soldiers: Julius Caesar,7.9
16900,/articles/2012/06/22/tiny-and-big-grandpas-leftovers-review,['Anthony Gallegos'],2012-06-22T23:56:40.000Z,Tiny and Big: Grandpa's Leftovers Review,7.5
16901,/articles/2013/12/04/tiny-brains-review,['Marty Sliva'],2013-12-04T05:36:46.000Z,Tiny Brains Review,4.5
16902,/articles/2017/12/29/tiny-metal-review,['Leana Hafer'],2017-12-29T01:41:31.000Z,Tiny Metal Review,6.8
16903,/articles/1999/09/04/tiny-tank-up-your-arsenal,['Doug Perry'],1999-09-04T00:00:00.000Z,Tiny Tank: Up Your Arsenal,6.8
16904,/articles/2002/09/20/tiny-toon-adventures-pluckys-big-adventure-review,['Chris Roper'],2002-09-20T07:00:00.000Z,Tiny Toon Adventures -- Plucky's Big Adventure Review,2.3
16905,/articles/2002/11/07/tiny-toon-adventures-wacky-stackers,['Craig Harris'],2002-11-07T08:00:00.000Z,Tiny Toon Adventures: Wacky Stackers,5
16906,/articles/1999/12/08/tiny-toons-toonenstein-dare-to-scare,['Nix'],1999-12-08T01:00:00.000Z,Tiny Toons: Toonenstein -- Dare to Scare,6.5
16907,/articles/2011/02/25/tiny-wings-iphone-review,['Levi Buchanan'],2011-02-25T06:17:00.000Z,Tiny Wings iPhone Review,8
16908,/articles/2008/03/26/tiqal-review,['Erik Brudvig'],2008-03-26T18:15:00.000Z,TiQal Review,6.5
16909,/articles/2014/05/12/titan-attacks-review,['Colin Moriarty'],2014-05-12T23:29:03.000Z,Titan Attacks! Review,7.5
16910,/articles/2016/10/28/titanfall-2-review,['Brandin Tyrrel'],2016-10-28T23:13:15.000Z,Titanfall 2 Review,9
16911,/articles/2014/03/10/titanfall-review-2,['Ryan McCaffrey'],2014-03-10T15:59:17.000Z,Titanfall Review,8.9
16912,/articles/2009/10/05/titan-maximum-busted-review,[],2009-10-05T17:15:00.000Z,"Titan Maximum: ""Busted"" Review",5.5
16913,/articles/2007/03/17/titan-quest-immortal-throne-review,['Steve Butts'],2007-03-17T00:07:00.000Z,Titan Quest: Immortal Throne Review,7.8
16914,/articles/2006/06/23/titan-quest-review,[],2006-06-23T23:26:00.000Z,Titan Quest Review,8.1
16915,/articles/2015/04/13/titan-souls-review,['Brandin Tyrrel'],2015-04-13T12:59:31.000Z,Titan Souls Review,8
16916,/articles/2000/11/09/titus-the-fox,['Craig Harris'],2000-11-09T01:00:00.000Z,Titus the Fox,2
16917,/articles/2008/12/05/t-mek-32x-review,['Levi Buchanan'],2008-12-05T01:05:00.000Z,T-Mek 32X Review,4
16918,/articles/2007/03/29/tmnt-360-au-review,['Patrick Kolan'],2007-03-29T06:38:00.000Z,TMNT 360 AU Review,4.4
16919,/articles/2005/03/19/tmnt-mutant-melee,['Juan Castro'],2005-03-19T07:38:00.000Z,TMNT: Mutant Melee,5.5
16920,/articles/2005/03/18/tmnt-mutant-melee-2,['Juan Castro'],2005-03-18T23:58:00.000Z,TMNT: Mutant Melee,5.5
16921,/articles/2007/03/21/tmnt-review-3,['Erik Brudvig'],2007-03-21T23:42:00.000Z,TMNT Review,6
16922,/articles/2007/03/22/tmnt-review-2,['Erik Brudvig'],2007-03-22T00:05:00.000Z,TMNT Review,5.5
16923,/articles/2007/03/21/tmnt-review-5,['Erik Brudvig'],2007-03-21T17:29:00.000Z,TMNT Review,6
16924,/articles/2007/03/21/tmnt-review-6,['Craig Harris'],2007-03-21T02:09:00.000Z,TMNT Review,8.5
16925,/articles/2007/03/21/tmnt-review-7,['Craig Harris'],2007-03-21T01:10:00.000Z,TMNT Review,5.5
16926,/articles/2007/03/21/tmnt-review-8,['Erik Brudvig'],2007-03-21T00:27:00.000Z,TMNT Review,6
16927,/articles/2007/03/26/tmnt-review,['Craig Harris'],2007-03-26T22:39:00.000Z,TMNT Review,5.5
16928,/articles/2007/03/21/tmnt-review-4,['Erik Brudvig'],2007-03-21T18:59:00.000Z,TMNT Review,6
16929,/articles/2008/09/08/tna-impact-review-3,['Greg Miller'],2008-09-08T22:10:00.000Z,TNA Impact! Review,6.4
16930,/articles/2008/09/08/tna-impact-review-4,['Greg Miller'],2008-09-08T20:05:00.000Z,TNA Impact! Review,6.7
16931,/articles/2008/09/09/tna-impact-review-2,['Greg Miller'],2008-09-09T18:54:00.000Z,TNA Impact! Review,5.3
16932,/articles/2008/09/16/tna-impact-review,['Greg Miller'],2008-09-16T22:02:00.000Z,TNA Impact! Review,4.5
16933,/articles/2009/03/31/tna-wrestling-iphone-review,['Levi Buchanan'],2009-03-31T16:54:00.000Z,TNA Wrestling iPhone Review,7
16934,/articles/1997/01/04/tnn-motor-sports-hardcore-4x4,[],1997-01-04T02:00:00.000Z,TNN Motor Sports Hardcore 4X4,4
16935,/articles/1999/09/09/tnn-motorsports-hardcore-heat,[],1999-09-09T00:00:00.000Z,TNN Motorsports Hardcore Heat,6
16936,/articles/2000/02/11/tnn-outdoor-fishing-championship,[],2000-02-11T01:00:00.000Z,TNN Outdoor Fishing Championship,4
16937,/articles/1996/11/27/tobal-no-1,[],1996-11-27T01:00:00.000Z,Tobal No. 1,8.7
16938,/articles/2011/07/28/tobes-vertical-adventure-review,[],2011-07-28T21:25:00.000Z,Tobe's Vertical Adventure Review,8
16939,/articles/2000/02/17/toca-2,['Sam Bishop'],2000-02-17T01:00:00.000Z,TOCA 2,8
16940,/articles/1999/12/18/toca-2-touring-car-challenge,[],1999-12-18T01:00:00.000Z,TOCA 2: Touring Car Challenge,5.5
16941,/articles/1999/01/20/toca-championship-racing-2,['Doug Perry'],1999-01-20T02:00:00.000Z,TOCA Championship Racing,8
16942,/articles/2004/04/14/toca-race-driver-2-3,[],2004-04-14T19:14:00.000Z,ToCA Race Driver 2,8.2
16943,/articles/2004/10/12/toca-race-driver-2,[],2004-10-12T18:04:00.000Z,ToCA Race Driver 2,8.2
16944,/articles/2004/10/22/toca-race-driver-2-review,[],2004-10-22T00:59:00.000Z,TOCA Race Driver 2 Review,8.2
16945,/articles/2006/02/14/toca-race-driver-3-3,[],2006-02-14T17:23:00.000Z,TOCA Race Driver 3,8.7
16946,/articles/2006/02/24/toca-race-driver-3,[],2006-02-24T17:54:00.000Z,TOCA Race Driver 3,8.7
16947,/articles/2006/02/15/toca-race-driver-3-2,[],2006-02-15T02:41:00.000Z,TOCA Race Driver 3,8.7
16948,/articles/1998/10/01/toca-touring-car,[],1998-10-01T01:00:00.000Z,TOCA Touring Car,8.2
16949,/articles/2010/11/02/today-i-die-again-iphone-review,['Hilary Goldstein'],2010-11-02T17:07:00.000Z,Today I Die Again iPhone Review,8
16950,/articles/1999/07/07/todds-adventures-in-slime-world,[],1999-07-07T00:00:00.000Z,Todd's Adventures in Slime World,7
16951,/articles/2002/10/22/toejam-and-earl-mission-to-earth-review,[],2002-10-22T07:00:00.000Z,ToeJam and Earl: Mission to Earth Review,6.3
16952,/articles/2007/06/04/toejam-earl-in-panic-on-funkotron-review,['Lucas M. Thomas'],2007-06-04T22:05:00.000Z,ToeJam & Earl in Panic on Funkotron Review,7
16953,/articles/2007/01/24/toejam-earl-vc-review,['Lucas M. Thomas'],2007-01-24T18:14:00.000Z,ToeJam & Earl VC Review,7
16954,/articles/toem-review,['Rebekah Valentine'],2021-09-13T13:00:00.000Z,TOEM Review,8
16955,/articles/1999/07/07/toki,[],1999-07-07T00:00:00.000Z,Toki,7
16956,/articles/2001/11/19/tokimeki-check-in,['David Smith'],2001-11-19T08:00:00.000Z,Tokimeki Check In!,2
16957,/articles/2001/10/23/toki-tori,['Craig Harris'],2001-10-23T23:30:00.000Z,Toki Tori,9
